DIA;MES;ANO;DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
28;10;2023;BOL;BOG;244;1621;6571794
28;10;2023;BOL;BOG;8;48;192635
28;10;2023;BOL;BOG;106;254;1029209
28;10;2023;BOL;BOG;100;1000;4359400
28;10;2023;BOL;BOG;98;1752;7685428
28;10;2023;BOL;BOG;4;21;91418
28;10;2023;BOL;BOG;13;89;392343
28;10;2023;BOL;BOG;26;105;547455
28;10;2023;BOL;BOG;15;110;457967
28;10;2023;BOL;BOG;300;2267;9667252
28;10;2023;BOL;BOG;289;1171;5064944
28;10;2023;BOL;BOG;57;292;1082703
28;10;2023;BOL;BOG;92;336;1427301
28;10;2023;BOL;BOG;41;177;776965
28;10;2023;BOL;BOG;810;1958;8575352
28;10;2023;BOL;BOG;236;1152;5106474
28;10;2023;BOL;BOG;45;134;579868
28;10;2023;BOL;BOG;148;483;2030810
28;10;2023;BOL;BOG;84;484;2108745
28;10;2023;BOL;BOG;825;1903;8277937
28;10;2023;BOL;BOG;532;2168;9474631
28;10;2023;BOL;BOG;107;432;1860013
28;10;2023;BOL;BOG;17;82;344988
28;10;2023;BOL;BOG;314;2318;10144503
28;10;2023;BOL;BOG;7;31;130584
28;10;2023;BOL;BOG;178;1433;6169137
28;10;2023;BOL;BOG;33;196;859873
28;10;2023;BOL;BOG;8;25;109140
28;10;2023;BOL;BOG;218;1049;5260852
28;10;2023;BOL;BOG;46;211;920803
28;10;2023;BOL;BOG;29;63;274780
28;10;2023;BOL;BOG;161;3896;16189017
28;10;2023;BOL;BOG;25;697;2897032
28;10;2023;BOL;BOG;20;397;1634032
28;10;2023;BOL;BOG;4;168;736959
28;10;2023;BOL;BOG;3;5374;23573911
28;10;2023;BOL;BOG;1;394;1728344
28;10;2023;BOL;BOG;2;100;438666
28;10;2023;BOL;BOG;5;685;3010862
28;10;2023;BOL;BOG;3;145;636066
28;10;2023;BOL;BOG;180;5130;21314842
28;10;2023;BOL;BOG;81;8222;35842987
28;10;2023;BOL;BOG;151;7852;34230009
28;10;2023;BOL;BOG;16;430;1782637
28;10;2023;BOL;BOG;30;732;3031527
28;10;2023;BOL;BOG;222;3710;15365451
28;10;2023;BOL;BOG;383;7323;30328686
28;10;2023;BOL;BOG;28;1471;6092872
28;10;2023;BOL;BOG;337;794;3376159
28;10;2023;BOL;BOG;100;5300;23249298
28;10;2023;BOL;BOG;1;22;93546
28;10;2023;BOL;BOG;586;7148;29463746
28;10;2023;BOL;BOG;1;19;80790
28;10;2023;BOL;BOG;1;21;89294
28;10;2023;BOL;BOG;5;108;459226
28;10;2023;BOL;BOG;510;8534;35667232
28;10;2023;BOL;BOG;3;58;246621
28;10;2023;BOL;BOG;1;19;80790
28;10;2023;BOL;BOG;157;4021;17083444
28;10;2023;BOL;BOG;20000;3389;14238145
28;10;2023;BOL;BOG;77;638;2626895
28;10;2023;BOL;BOG;42;262;1081663
28;10;2023;BOL;BOG;40;4;16566
28;10;2023;BOL;BOG;130;13;53839
28;10;2023;BOL;BOG;53;5077;21093633
28;10;2023;BOL;BOG;310;1978;8151905
28;10;2023;BOL;BOG;1;34;148220
28;10;2023;BOL;BOG;2180;17200;73558925
28;10;2023;BOL;BOG;152;6496;27887764
28;10;2023;BOL;BOG;143;3951;16741927
28;10;2023;BOL;BOG;30;854;3679865
28;10;2023;BOL;BOG;976;10328;52877558
28;10;2023;BOL;BOG;262;935;3951634
28;10;2023;BOL;BOG;115;534;2342301
28;10;2023;BOL;BOG;853;117698;498905397
28;10;2023;BOL;BOG;827;11529;48807858
28;10;2023;BOL;BOG;149;7318;31661805
28;10;2023;BOL;BOG;411;10848;46171146
28;10;2023;BOL;BOG;203;483;2111105
28;10;2023;BOL;BOG;151;2954;10571595
28;10;2023;BOL;BOG;173;728;3145683
28;10;2023;BOL;BOG;5267;383;1620697
28;10;2023;BOL;BOG;92;557;2350015
28;10;2023;BOL;BOG;5;26;111052
28;10;2023;BOL;BOG;180;1032;4355846
28;10;2023;BOL;BOG;7;45;190923
28;10;2023;BOL;BOG;5;18;75575
28;10;2023;BOL;BOG;105;410;1732450
28;10;2023;BOL;BOG;5;22;91619
28;10;2023;BOL;BOG;229;536;2261351
28;10;2023;BOL;BOG;260;689;2907838
28;10;2023;BOL;BOG;98;343;1446235
28;10;2023;BOL;BOG;45;196;828374
28;10;2023;BOL;BOG;1001;2856;10056178
28;10;2023;BOL;BOG;478;1640;6926254
28;10;2023;BOL;BOG;274;635;2681407
28;10;2023;BOL;BOG;23;218;921016
28;10;2023;BOL;BOG;104;593;2503530
28;10;2023;BOL;BOG;248;2469;11025733
28;10;2023;BOL;BOG;58;165;697827
28;10;2023;BOL;BOG;97;437;1844716
28;10;2023;BOL;BOG;7;33;138316
28;10;2023;BOL;BOG;70;4233;17944197
28;10;2023;BOL;BOG;2;13;54596
28;10;2023;BOL;BOG;21;216;946814
28;10;2023;BOL;BOG;7;66;279629
28;10;2023;BOL;BOG;99;5347;22143067
28;10;2023;BOL;BOG;21;625;2678578
28;10;2023;BOL;BOG;104;7481;32191068
28;10;2023;BOL;BOG;201;1017;5174732
28;10;2023;BOL;BOG;23;354;1520583
28;10;2023;BOL;BOG;26;322;1411671
28;10;2023;BOL;BOG;420;2526;11080747
28;10;2023;BOL;BOG;46;4910;20740299
28;10;2023;BOL;BOG;1337;28236;119974764
28;10;2023;BOL;BOG;66;41;174837
28;10;2023;BOL;BOG;514;4458;19326932
28;10;2023;BOL;BOG;14;492;2110107
28;10;2023;BOL;BOG;8;251;1062475
28;10;2023;BOL;BOG;153;737;3140334
28;10;2023;BOL;BOG;4;6969;29610258
28;10;2023;BOL;BOG;1;429;1821886
28;10;2023;BOL;BOG;10;5421;23033744
28;10;2023;BOL;BOG;2;29863;130998433
28;10;2023;BOL;BOG;24;1956;8101631
28;10;2023;BOL;BOG;737;6235;27352536
28;10;2023;BOL;BOG;217;6462;27338836
28;10;2023;BOL;BOG;683;608144;2629073153
28;10;2023;BOL;BOG;0;45;187406
28;10;2023;BOL;BOG;18;624;2571067
28;10;2023;BOL;BOG;0;110;462105
28;10;2023;BOL;BOG;38;5410;22269685
28;10;2023;BOL;BOG;2;54;221525
28;10;2023;BOL;BOG;9;709;2920613
28;10;2023;BOL;BOG;27;650;2679763
28;10;2023;BOL;BOG;5;106;437198
28;10;2023;BOL;BOG;170;6100;25789496
28;10;2023;BOL;BUN;7879;81188;350235101
28;10;2023;BOL;BUN;199;8332;35527766
28;10;2023;BOL;BUN;177;6599;28053368
28;10;2023;BOL;BUN;27;723;3069022
28;10;2023;BOL;BUN;3649;14646;63833653
28;10;2023;BOL;BUN;25;84;371097
28;10;2023;BOL;BUN;659;2289;9618773
28;10;2023;BOL;BUN;146;825;3620749
28;10;2023;BOL;BUN;764;9093;38207454
28;10;2023;BOL;BUN;52;2510;10609360
28;10;2023;BOL;BUN;6;176;739427
28;10;2023;BOL;BUN;1097;11691;49903399
28;10;2023;BOL;BUN;422;1439;6311111
28;10;2023;BOL;BUN;510;9153;38619963
28;10;2023;BOL;BUN;953;3987;17142411
28;10;2023;BOL;BUN;34;351;1511140
28;10;2023;BOL;BUN;3;165;710339
28;10;2023;BOL;BUN;4;77;325072
28;10;2023;BOL;BUN;8;228;964493
28;10;2023;BOL;BUN;10;10;54658
28;10;2023;BOL;BUN;62;44;183691
28;10;2023;BRA;BOG;1000;10934;46075548
28;10;2023;BRA;BOG;21000;28624;102611111
28;10;2023;BRA;BOG;13500;3206;13211100
28;10;2023;BRA;BOG;45925;19946;87496320
28;10;2023;BRA;BOG;3600;396;1737117
28;10;2023;BRA;BOG;25375;7196;30573680
28;10;2023;BRA;BOG;24000;2688;11054683
28;10;2023;BRA;BOG;23400;2117;8944178
28;10;2023;BRA;BOG;100;440;1813073
28;10;2023;BRA;BOG;252;1134;4672783
28;10;2023;BRA;BOG;165;54378;229878028
28;10;2023;BRA;BOG;2;1974;8657074
28;10;2023;BRA;BOG;20;776;3298839
28;10;2023;BRA;BOG;1;16019;68066643
28;10;2023;BRA;BOG;102;9157;38906393
28;10;2023;BRA;BOG;18;5105;21792089
28;10;2023;BRA;BOG;2067;25538;108141073
28;10;2023;BRA;BOG;720;2673;11300659
28;10;2023;BRA;BOG;51;50;209992
28;10;2023;BRA;BOG;1323;42744;176132894
28;10;2023;BRA;BOG;77280;6970;29429909
28;10;2023;BRA;BOG;1;44872;185835034
28;10;2023;BRA;BOG;198;541;2285073
28;10;2023;BRA;BOG;2814;10295;51976732
28;10;2023;BRA;BOG;294;803;3392988
28;10;2023;BRA;BOG;3897;15192;64223566
28;10;2023;BRA;BOG;4381;14174;59919871
28;10;2023;BRA;BOG;1008;1781;7533616
28;10;2023;BRA;BOG;1105;4190;16985011
28;10;2023;BRA;BOG;8741;58644;237728134
28;10;2023;BRA;BOG;5024;28467;101010356
28;10;2023;BRA;BOG;24000;2710;11464682
28;10;2023;BRA;BOG;9200;1840;7823846
28;10;2023;BRA;BOG;160;616;2619287
28;10;2023;BRA;BOG;75;351;1492484
28;10;2023;BRA;BOG;3630;10410;52203176
28;10;2023;BRA;BOG;100;2430;10280382
28;10;2023;BRA;BOG;300;10377;44091873
28;10;2023;BRA;BOG;40;1729;7022271
28;10;2023;BRA;BOG;2;878;3828469
28;10;2023;BRA;BOG;3;1345;5861824
28;10;2023;BRA;BOG;83;8029;34137990
28;10;2023;BRA;BOG;109;6519;27721331
28;10;2023;BRA;BOG;1;1577;6875994
28;10;2023;BRA;BOG;375;10177;51313428
28;10;2023;BRA;BOG;20;1055;4485105
28;10;2023;BRA;BOG;60;1096;5384802
28;10;2023;BRA;BOG;2500;1740;7633885
28;10;2023;BRA;BOG;1107;26508;116281452
28;10;2023;BRA;BOG;3;1786;7783709
28;10;2023;BRA;BOG;1;104;539563
28;10;2023;BRA;BOG;1;50;203102
28;10;2023;BRA;BOG;0;2;10173
28;10;2023;BRA;BOG;3;374;1587025
28;10;2023;BRA;BOG;500;30;131600
28;10;2023;BRA;BOG;8;5;18599
28;10;2023;BRA;BOG;4;22;92619
28;10;2023;BRA;BOG;0;16;68695
28;10;2023;BRA;BOG;36;31;135021
28;10;2023;BRA;BOG;0;113;481031
28;10;2023;BRA;BOG;0;80;337328
28;10;2023;BRA;BOG;1;921;3828569
28;10;2023;BRA;BOG;99;561;2382329
28;10;2023;BRA;BOG;1000;1888;8021347
28;10;2023;BRA;BOG;8;2276;9672340
28;10;2023;BRA;BOG;0;20;82144
28;10;2023;BRA;BOG;2759;47880;202181594
28;10;2023;BRA;BOG;337;31054;132102720
28;10;2023;BRA;BOG;2;221707;939783565
28;10;2023;BRA;BOG;19700;6842;28910857
28;10;2023;BRA;BOG;1048;6480;28110742
28;10;2023;BRA;BOG;14;56;245653
28;10;2023;BRA;BOG;48;108;561492
28;10;2023;BRA;BOG;2352;10930;47451024
28;10;2023;BRA;BOG;3178;16679;72392855
28;10;2023;BRA;BOG;2500;57300;236111526
28;10;2023;BRA;BOG;2;101;429251
28;10;2023;BRA;BOG;5;31;134232
28;10;2023;BRA;BOG;1481;41910;180000572
28;10;2023;BRA;BOG;2;578;2382872
28;10;2023;BRA;BOG;2;205;901020
28;10;2023;BRA;BOG;4000;15240;64754760
28;10;2023;BRA;BOG;17950;5770;24398751
28;10;2023;BRA;BOG;99;332;1414583
28;10;2023;BRA;BOG;1072;5946;25449088
28;10;2023;BRA;BOG;180;599;2597974
28;10;2023;BRA;BOG;3207;10913;54858084
28;10;2023;BRA;BOG;1758;8181;35131176
28;10;2023;BRA;BOG;48;210;929972
28;10;2023;BRA;BOG;45;147;617974
28;10;2023;BRA;BOG;734;435559;1878788764
28;10;2023;BRA;BOG;1;10;49993
28;10;2023;BRA;BOG;1;110;466935
28;10;2023;BRA;BOG;430;282391;1146742251
28;10;2023;BRA;BOG;150;483;2111102
28;10;2023;BRA;BOG;464;11;45197
28;10;2023;BRA;BOG;669;41;175210
28;10;2023;BRA;BOG;2;179310;745024161
28;10;2023;BRA;BOG;330;1914;8099991
28;10;2023;BRA;BOG;4180;3309454;14071482740
28;10;2023;BRA;BOG;684540;6848;28005483
28;10;2023;BRA;BOG;93;39;161660
28;10;2023;BRA;BOG;10;490;2064105
28;10;2023;BRA;BOG;0;901;3828181
28;10;2023;BRN;BOG;16;750;3189068
28;10;2023;BGR;BOG;45000;2700;11422647
28;10;2023;CYM;BOG;27;1681;7111655
28;10;2023;CAN;BOG;34;94;396318
28;10;2023;CAN;BOG;3266;5738;24257821
28;10;2023;CAN;BOG;17510;3114;13197659
28;10;2023;CAN;BOG;2340;657;2784924
28;10;2023;CAN;BOG;600;192;791159
28;10;2023;CAN;BOG;7625;3642;15473158
28;10;2023;CAN;BOG;2000;1011;4257363
28;10;2023;CAN;BOG;499;4882;20117773
28;10;2023;CAN;BOG;2885;1342;5666298
28;10;2023;CAN;BOG;1160;2476;11068418
28;10;2023;CAN;BOG;2705;542;2291855
28;10;2023;CAN;BOG;6330;4920;20772363
28;10;2023;CAN;BOG;335;102;517111
28;10;2023;CAN;BOG;297;1173;4958728
28;10;2023;CAN;BOG;2310;23401;102652845
28;10;2023;CAN;BOG;1870;17831;78218184
28;10;2023;CAN;BOG;40;105;516353
28;10;2023;CAN;BOG;810;3065;10692241
28;10;2023;CAN;BOG;160;808;3365838
28;10;2023;CAN;BOG;1190;4342;17939430
28;10;2023;CAN;BOG;474;1335;5576620
28;10;2023;CAN;BOG;3102;13235;55181589
28;10;2023;CAN;BOG;15;240;1052798
28;10;2023;CAN;BOG;450;3159;13857415
28;10;2023;CAN;BOG;382;2819;10366106
28;10;2023;CAN;BOG;16852;117948;517397554
28;10;2023;CAN;BOG;36;798;3374165
28;10;2023;CAN;BOG;109;2337;10055169
28;10;2023;CAN;BOG;38;807;3459323
28;10;2023;CAN;BOG;438;14100;59268651
28;10;2023;CAN;BOG;614;16071;68152063
28;10;2023;CAN;BOG;1;10;53517
28;10;2023;CAN;BOG;10;234;962247
28;10;2023;CAN;BOG;259;5138;21761622
28;10;2023;CAN;BOG;1140;10191;42910636
28;10;2023;CAN;BOG;3811;30767;109618866
28;10;2023;CAN;BOG;34;280;1136510
28;10;2023;CAN;BOG;7;63;266710
28;10;2023;CAN;BOG;1;8;34391
28;10;2023;CAN;BOG;29;729;3095947
28;10;2023;CAN;BOG;64;1361;5607711
28;10;2023;CAN;BOG;6;60;252750
28;10;2023;CAN;BOG;10;1360;5778640
28;10;2023;CAN;BOG;75;1076;4481069
28;10;2023;CAN;BOG;40;149;655499
28;10;2023;CAN;BOG;43;1949;7939543
28;10;2023;CAN;BOG;10;2800;11897200
28;10;2023;CAN;BOG;8;1600;6798400
28;10;2023;CAN;BOG;164;2372;9890595
28;10;2023;CAN;BOG;27;552;2344020
28;10;2023;CAN;BOG;36;601;2532824
28;10;2023;CAN;BOG;119;2308;9782206
28;10;2023;CAN;BOG;282;7934;33631714
28;10;2023;CAN;BOG;41;1034;4381572
28;10;2023;CAN;BOG;61;771;3266543
28;10;2023;CAN;BOG;294;2579;11055052
28;10;2023;CAN;BOG;1809;14241;57730810
28;10;2023;CAN;BOG;3;27;115933
28;10;2023;CAN;BOG;16;448;1898072
28;10;2023;CAN;BOG;444;4497;18229759
28;10;2023;CAN;BOG;107;1534;6486210
28;10;2023;CAN;BOG;8;150;634513
28;10;2023;CAN;BOG;30;461;1871005
28;10;2023;CAN;BOG;21;362;1532980
28;10;2023;CAN;BOG;17430;2910;10249037
28;10;2023;CAN;BOG;8400;2054;8624019
28;10;2023;CAN;BOG;80054;18805;77488094
28;10;2023;CAN;BOG;1814;5388;22118450
28;10;2023;CAN;BOG;160;671;2720235
28;10;2023;CAN;BOG;160;550;2230136
28;10;2023;CAN;BOG;100;551;2232325
28;10;2023;CAN;BOG;164;626;2537735
28;10;2023;CAN;BOG;1336;5683;23037478
28;10;2023;CAN;BOG;300;11700;49498136
28;10;2023;CAN;BOG;162;3895;16478226
28;10;2023;CAN;BOG;662;2076;8415322
28;10;2023;CAN;BOG;495;8539;37455935
28;10;2023;CAN;BOG;10240;3642;15409997
28;10;2023;CAN;BOG;325;2662;10968060
28;10;2023;CAN;BOG;3430;18672;78181944
28;10;2023;CAN;BOG;450;750;3187282
28;10;2023;CAN;BOG;5216;10505;44642694
28;10;2023;CAN;BOG;9294;17711;75267549
28;10;2023;CAN;BOG;2173;7537;30608344
28;10;2023;CAN;BOG;2165;3493;14760218
28;10;2023;CAN;BOG;306;1101;4551010
28;10;2023;CAN;BOG;165;8540;35974750
28;10;2023;CAN;BOG;3800;6523;27715377
28;10;2023;CAN;BOG;6760;2973;10635280
28;10;2023;CAN;BOG;2;100;438666
28;10;2023;CAN;BOG;2;6658;28178149
28;10;2023;CAN;BOG;2;100;405376
28;10;2023;CAN;BOG;10000;1600;6975039
28;10;2023;CAN;BOG;32225;8700;36469610
28;10;2023;CAN;BOG;2200;330;1381713
28;10;2023;CAN;BOG;25684;4339;18205972
28;10;2023;CAN;BOG;29368;25068;108110310
28;10;2023;CAN;BOG;3400;594;2487000
28;10;2023;CAN;BOG;17600;2970;10451116
28;10;2023;CAN;BOG;1800;555;2352562
28;10;2023;CAN;BOG;1460;1475;6252310
28;10;2023;CAN;BOG;25;244;1032269
28;10;2023;CAN;BOG;984;240;990927
28;10;2023;CAN;BOG;67105;10171;44440973
28;10;2023;CAN;BOG;113775;15418;66408608
28;10;2023;CAN;BOG;2720;5888;25668147
28;10;2023;CAN;BOG;11532;70366;299036496
28;10;2023;CAN;BOG;8328;2771;11766152
28;10;2023;CAN;BOG;10751;1959;7942532
28;10;2023;CAN;BOG;90102;10834;54187443
28;10;2023;CAN;BOG;163420;20872;88144854
28;10;2023;CAN;BOG;35890;8560;36423747
28;10;2023;CAN;BOG;64440;10280;51903871
28;10;2023;CAN;BOG;7101;3616;15244343
28;10;2023;CAN;BOG;4190;798;3373457
28;10;2023;CAN;BOG;270;216;913116
28;10;2023;CAN;BOG;840;4572;19428552
28;10;2023;CAN;BOG;6000;1820;7499528
28;10;2023;CAN;BOG;106;198;833317
28;10;2023;CAN;BOG;4000;965;4086696
28;10;2023;CAN;BOG;525;388;1645971
28;10;2023;CAN;BOG;15;68;284344
28;10;2023;CAN;BOG;2;7354;30988861
28;10;2023;CAN;BOG;16;95;410799
28;10;2023;CAN;BOG;528;2680;11395601
28;10;2023;CAN;BOG;3200;576;2429598
28;10;2023;CAN;BOG;6;1050;5266536
28;10;2023;CAN;BOG;605;3195;13231869
28;10;2023;CAN;BOG;15198;4552;18494579
28;10;2023;CAN;BOG;20800;3108;13285221
28;10;2023;CAN;BOG;48600;7165;31035100
28;10;2023;CAN;BOG;510;306;1300194
28;10;2023;CAN;BOG;5750;1783;7510234
28;10;2023;CAN;BOG;840;144;631679
28;10;2023;CAN;BOG;7940;884;3876053
28;10;2023;CAN;BOG;100;38;168448
28;10;2023;CAN;BOG;58;263;1113708
28;10;2023;CAN;BOG;147;966;4081019
28;10;2023;CAN;BOG;3065;10909;54613791
28;10;2023;CAN;BOG;84;874;3685500
28;10;2023;CAN;BOG;523;1994;8388920
28;10;2023;CAN;BOG;98;368;1555498
28;10;2023;CAN;BOG;1017;4035;17102858
28;10;2023;CAN;BOG;3000;555;2253761
28;10;2023;CAN;BOG;22910;3983;16254422
28;10;2023;CAN;BOG;16;96;410541
28;10;2023;CAN;BOG;31310;14983;62424435
28;10;2023;CAN;BOG;1700;678;2910672
28;10;2023;CAN;BOG;8730;1031;5245416
28;10;2023;CAN;BOG;16975;2292;9694698
28;10;2023;CAN;BOG;960;163;715903
28;10;2023;CAN;BOG;17309;5601;23726555
28;10;2023;CAN;BOG;1076;627;2640226
28;10;2023;CAN;BOG;14433;7860;33168203
28;10;2023;CAN;BOG;105;480;1945805
28;10;2023;CAN;BOG;540;1593;6564148
28;10;2023;CAN;BOG;25;101;510750
28;10;2023;CAN;BOG;47109;224057;943978298
28;10;2023;CAN;BOG;688;3933;16648829
28;10;2023;CAN;BOG;131;822;3471720
28;10;2023;CAN;BOG;2741;10603;43188910
28;10;2023;CAN;BOG;2;15;63023
28;10;2023;CAN;BOG;149;784;3290899
28;10;2023;CAN;BOG;94;796;3360689
28;10;2023;CAN;BOG;1429;5332;22532108
28;10;2023;CAN;BOG;26;110;421067
28;10;2023;CAN;BOG;233;1036;4366018
28;10;2023;CAN;BOG;1015;7438;31608264
28;10;2023;CAN;BOG;1466;51079;214608228
28;10;2023;CAN;BOG;80;1480;6098518
28;10;2023;CAN;BOG;370;8610;35478538
28;10;2023;CAN;BOG;518;3260;13502097
28;10;2023;CAN;BOG;343;1639;6835922
28;10;2023;CAN;BOG;106;843;3543834
28;10;2023;CAN;BOG;28;118;487032
28;10;2023;CAN;BOG;1824;5834;24447458
28;10;2023;CAN;BOG;16775;7016;29743939
28;10;2023;CAN;BOG;597;2539;10791841
28;10;2023;CAN;BOG;6;500;2100600
28;10;2023;CAN;BOG;119;2296;9695016
28;10;2023;CAN;BOG;4;2368;9999809
28;10;2023;CAN;BOG;3;6400;27107792
28;10;2023;CAN;BOG;29;118;496453
28;10;2023;CAN;BOG;1;25;105765
28;10;2023;CAN;BOG;1;350000;1418816000
28;10;2023;CAN;BOG;1000;611;2589937
28;10;2023;CAN;BOG;40;57;243310
28;10;2023;CAN;BOG;400;25;111188
28;10;2023;CAN;BOG;163656;43835;184916318
28;10;2023;CAN;BOG;113500;16280;69103672
28;10;2023;CAN;BOG;7020;1778;7801036
28;10;2023;CAN;BOG;564;2088;9161452
28;10;2023;CAN;BOG;20175;6886;30207637
28;10;2023;CAN;BOG;153707;40570;171609755
28;10;2023;CAN;BOG;279720;36670;155865968
28;10;2023;CAN;BOG;444585;64224;272802978
28;10;2023;CAN;BOG;6800;1146;4799402
28;10;2023;CAN;BOG;920;259;1096080
28;10;2023;CAN;BOG;34950;9688;42281117
28;10;2023;CAN;BOG;900;144;609410
28;10;2023;CAN;BOG;700;118;499210
28;10;2023;CAN;BOG;8550;1470;6220996
28;10;2023;CAN;BOG;13100;2319;9810785
28;10;2023;CAN;BOG;1657;390;1710684
28;10;2023;CAN;BOG;11100;3027;10810173
28;10;2023;CAN;BOG;1600;333;1460010
28;10;2023;CAN;BOG;7710;1636;6891839
28;10;2023;CAN;BOG;2420;952;4174609
28;10;2023;CAN;BOG;2660;2209;9342323
28;10;2023;CAN;BOG;20650;3308;13996107
28;10;2023;CAN;BOG;425;2428;10309106
28;10;2023;CAN;BOG;413;2329;9853556
28;10;2023;CAN;BOG;49250;13670;56326815
28;10;2023;CAN;BOG;78756;10721;54770880
28;10;2023;CAN;BOG;103031;16881;70259668
28;10;2023;CAN;BOG;100;155;657745
28;10;2023;CAN;BOG;27;62;263863
28;10;2023;CAN;BOG;6268;7741;32581967
28;10;2023;CAN;BOG;24303;8339;36323947
28;10;2023;CAN;BOG;84;354;1491025
28;10;2023;CAN;BOG;27;8594;36143527
28;10;2023;CAN;BOG;211643;62659;265088254
28;10;2023;CAN;BOG;2700;513;2079579
28;10;2023;CAN;BOG;2700;270;1137772
28;10;2023;CAN;BOG;22076;4087;17407858
28;10;2023;CAN;BOG;85500;6015;24383366
28;10;2023;CAN;BOG;4200;630;2746422
28;10;2023;CAN;BOG;6000;1147;5022955
28;10;2023;CAN;BOG;44890;7606;32606932
28;10;2023;CAN;BOG;3166;6613;29009684
28;10;2023;CAN;BOG;185161;63914;272821032
28;10;2023;CAN;BOG;6000;549;2226690
28;10;2023;CAN;BOG;342;308;1099559
28;10;2023;CAN;BOG;130273;109210;560995341
28;10;2023;CAN;BOG;50840;21071;85417223
28;10;2023;CAN;BOG;642;4390;18235292
28;10;2023;CAN;BOG;9;10010;42316174
28;10;2023;CAN;BOG;1;240;1014574
28;10;2023;CAN;BOG;1;50;219333
28;10;2023;CAN;BOG;376;3265;13397768
28;10;2023;CAN;BOG;110;3105;10668000
28;10;2023;CAN;BOG;1440;4834;20239588
28;10;2023;CAN;BOG;1;41980;176902461
28;10;2023;CAN;BOG;1;5432;22882300
28;10;2023;CAN;BOG;402;3785;16013874
28;10;2023;CAN;BOG;248;794;3481053
28;10;2023;CAN;BOG;680;3164;13879392
28;10;2023;CAN;BOG;368;1464;6422070
28;10;2023;CAN;BOG;310;1670;7327477
28;10;2023;CAN;BOG;1500;210;915474
28;10;2023;CAN;BOG;400;54;224162
28;10;2023;CAN;BOG;32500;4648;20260310
28;10;2023;CAN;BOG;2675;643;2648528
28;10;2023;CAN;BOG;9000;59670;260105397
28;10;2023;CAN;BOG;1500;484;1996440
28;10;2023;CAN;BOG;300;81;332534
28;10;2023;CAN;BOG;11000;2888;10589947
28;10;2023;CAN;BOG;7425;1782;7535088
28;10;2023;CAN;BOG;1600;252;1100313
28;10;2023;CAN;BOG;97600;15714;68501868
28;10;2023;CAN;BOG;546;856;3626760
28;10;2023;CAN;BOG;700;1547;6557501
28;10;2023;CAN;BOG;300;1065;4514375
28;10;2023;CAN;BOG;840;118;496435
28;10;2023;CAN;BOG;994;1569;6838155
28;10;2023;CAN;BOG;11502;10448;52765205
28;10;2023;CAN;BOG;41883;9556;41099096
28;10;2023;CAN;BOG;6998;3447;14611316
28;10;2023;CAN;BOG;15172;3845;16163672
28;10;2023;CAN;BOG;69675;9826;41409982
28;10;2023;CAN;BOG;135400;21024;86590662
28;10;2023;CAN;BOG;20800;10558;44475617
28;10;2023;CAN;BOG;13000;1950;8192984
28;10;2023;CAN;BOG;15691;11369;47843317
28;10;2023;CAN;BOG;85409;26759;114691955
28;10;2023;CAN;BOG;5950;3153;13831358
28;10;2023;CAN;BOG;10640;4082;17908101
28;10;2023;CAN;BOG;4896;783;3311568
28;10;2023;CAN;BOG;32100;4305;17871096
28;10;2023;CAN;BOG;3022;8590;36690137
28;10;2023;CAN;BOG;454;310;1085633
28;10;2023;CAN;BOG;200;50;210486
28;10;2023;CAN;BOG;550;38;161410
28;10;2023;CAN;BOG;550;40;168210
28;10;2023;CAN;BOG;100;17;71395
28;10;2023;CAN;BOG;1560;438;1780105
28;10;2023;CAN;BOG;500;65;283361
28;10;2023;CAN;BOG;3400;442;1926855
28;10;2023;CAN;BOG;4582;3616;15237294
28;10;2023;CAN;BOG;6;54;227554
28;10;2023;CAN;BOG;6584;1652;6940928
28;10;2023;CAN;BOG;45560;7102;29731326
28;10;2023;CAN;BOG;546000;73878;310395608
28;10;2023;CAN;BOG;14249;10962;46138847
28;10;2023;CAN;BOG;23285;3350;14107488
28;10;2023;CAN;BOG;6500;410;1703525
28;10;2023;CAN;BOG;25;31;105967
28;10;2023;CAN;BOG;2025;1100;4252661
28;10;2023;CAN;BOG;2566;10531;44344107
28;10;2023;CAN;BOG;99225;15105;63926545
28;10;2023;CAN;BOG;1850;514;2136886
28;10;2023;CAN;BOG;38;34;139813
28;10;2023;CAN;BOG;1000;230;955636
28;10;2023;CAN;BOG;27945;6753;28664874
28;10;2023;CAN;BOG;1825;2555;10858009
28;10;2023;CAN;BOG;1542;2792;11863490
28;10;2023;CAN;BOG;6445;10209;51882797
28;10;2023;CAN;BOG;375;795;3378519
28;10;2023;CAN;BOG;670;2378;10107935
28;10;2023;CAN;BOG;631;1042;5276865
28;10;2023;CAN;BOG;33160;4642;19728854
28;10;2023;CAN;BOG;6050;1070;5399257
28;10;2023;CAN;BOG;2480;1102;4426498
28;10;2023;CAN;BOG;11005;5278;22428907
28;10;2023;CAN;BOG;2109;1593;6753516
28;10;2023;CAN;BOG;379;9396;39828235
28;10;2023;CAN;BOG;7490;1198;5069963
28;10;2023;CAN;BOG;60765;8993;38092302
28;10;2023;CAN;BOG;8820;4527;20239988
28;10;2023;CAN;BOG;22080;6631;27553069
28;10;2023;CAN;BOG;6898;1147;5032376
28;10;2023;CAN;BOG;2340;2103;9022327
